location_id,longitude,latitude,start_date,start_time,weekday,duration,speed,name1,name2,name3,name4,name5,category1,category2,category3,category4,category5
221,121.475427925579,25.0325014133979,2020-09-13,13:00,1,0.0,4.15960472595905,江翠小館,滙豐汽車板橋營業所,Masala Zone Indian Restaurant,7-Eleven,諾曼地異國風情館,restaurant,car_dealer,restaurant,convenience_store,restaurant
222,121.476646179451,25.0343088093031,2020-09-13,14:09,1,0.0,-1.0,PetPark,雲南燒烤,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",Vespa偉士牌新北板橋旗艦店,辰祐汽車音響有限公司,pet_store,restaurant,liquor_store,point_of_interest,electronics_store
223,121.477243620961,25.0351527338411,2020-09-13,14:09,1,0.0,-1.0,雲南燒烤,鉅陞河藍湾接待中心,龍一駕訓班 （機車班）,PetPark,鴻達汽車美容,restaurant,point_of_interest,point_of_interest,pet_store,car_wash
224,121.475636369725,25.0328556727528,2020-09-13,14:09,1,0.0,-1.0,江翠小館,Masala Zone Indian Restaurant,諾曼地異國風情館,滙豐汽車板橋營業所,Vespa偉士牌新北板橋旗艦店,restaurant,restaurant,restaurant,car_dealer,point_of_interest
225,121.476687594524,25.0341361861995,2020-09-13,14:21,1,0.0,-1.0,雲南燒烤,PetPark,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",育安幼兒園,台灣山野樂活協會,restaurant,pet_store,liquor_store,school,point_of_interest
226,121.475953414699,25.0328829012205,2020-09-13,14:21,1,0.0,-1.0,江翠小館,小喬新疆羊肉串,滑冰世界運動用品,Masala Zone Indian Restaurant,7-Eleven,restaurant,restaurant,point_of_interest,restaurant,convenience_store
227,121.475067214357,25.0324021679005,2020-09-13,14:37,1,0.0,-1.0,滙豐汽車板橋營業所,潮粥府沙鍋粥,江翠小館,7-Eleven,Masala Zone Indian Restaurant,car_dealer,restaurant,restaurant,convenience_store,restaurant
228,121.475834194775,25.0331483395221,2020-09-13,14:41,1,0.0,-1.0,馬達加斯加動物醫院,江翠小館,德泰彈簧床&MySide Taiwan - 新北板橋門市,潮粥府沙鍋粥,Hilife,veterinary_care,restaurant,furniture_store,restaurant,convenience_store
229,121.475517031054,25.0322896466004,2020-09-13,14:45,1,0.0,0.916593449927277,江翠小館,滙豐汽車板橋營業所,Percent CAFE %,丹紅食坊,Masala Zone Indian Restaurant,restaurant,car_dealer,cafe,restaurant,restaurant
230,121.474867452411,25.0315991892753,2020-09-13,14:47,1,0.0,1.14975376377324,宥康婦幼健保藥局,剝骨鵝肉,八方雲集仁化店,Family Mart,杓口豆花,pharmacy,restaurant,restaurant,convenience_store,point_of_interest
231,121.474133466461,25.0309843969415,2020-09-13,14:48,1,0.0,1.5077601454306,簡食光Simple food-板橋全日早午餐/板橋平價早午餐/捷運江子翠推薦早午餐/板橋推薦輕食,Lazy Pig Sandwich 三明治專賣店,Hilife,cama café 板橋文化店,石頭肉圓,restaurant,cafe,convenience_store,point_of_interest,food
232,121.474324349629,25.0305444616602,2020-09-13,14:49,1,0.0,0.884711661405645,幸福MRT,潮肉炭火燒肉 板橋店,Starbucks,石頭肉圓,簡食光Simple food-板橋全日早午餐/板橋平價早午餐/捷運江子翠推薦早午餐/板橋推薦輕食,point_of_interest,restaurant,cafe,food,restaurant
233,121.4758974,25.0332124,2020-09-13,14:49,1,0.0,0.884711661405645,home ,2,,,,home,exiting myPlace,,,
234,121.474577333562,25.0301760788133,2020-09-13,14:49,1,0.0,0.785141634612916,甜素烘焙工作室-Sweet Vegan,Starbucks,輕食堂 (鹽水雞、輕食專賣),Family Mart,葉媽媽素食,bakery,cafe,food,convenience_store,restaurant
235,121.473976497813,25.0294311710153,2020-09-13,14:51,1,0.0,0.51878763750016,清心福全冷飲店(松柏店),北海道,錢都日式涮涮鍋-雙十直營店 CHIEN TU HOT POT,全國健康素食 板橋雙十店,COMEBUY_板橋松柏店,point_of_interest,bakery,restaurant,restaurant,point_of_interest
236,121.473644707306,25.028561804044,2020-09-13,14:53,1,0.0,2.89060559125561,Starbucks,MOS BURGER Shuangshi Shop,錢都日式涮涮鍋-雙十直營店 CHIEN TU HOT POT,Pxmart,板橋劉仲彥皮膚專科診所,cafe,restaurant,restaurant,supermarket,doctor
237,121.473475023763,25.0289155829945,2020-09-13,16:25,1,0.0,-1.0,Starbucks,Pxmart,Fonhua Restaurant,錢都日式涮涮鍋-雙十直營店 CHIEN TU HOT POT,MOS BURGER Shuangshi Shop,cafe,supermarket,restaurant,restaurant,restaurant
238,121.473475023763,25.0289155829945,2020-09-13,16:25,1,0.0,-1.0,Starbucks,Pxmart,Fonhua Restaurant,錢都日式涮涮鍋-雙十直營店 CHIEN TU HOT POT,MOS BURGER Shuangshi Shop,cafe,supermarket,restaurant,restaurant,restaurant
239,121.473475023763,25.0289155829945,2020-09-13,16:25,1,0.0,-1.0,Starbucks,Pxmart,Fonhua Restaurant,錢都日式涮涮鍋-雙十直營店 CHIEN TU HOT POT,MOS BURGER Shuangshi Shop,cafe,supermarket,restaurant,restaurant,restaurant
240,121.473593856878,25.0293477607126,2020-09-13,16:25,1,0.0,0.469971537590027,溫哥勒烘焙工房,Cosmed,Lao Wu Guotie Beef Noodle Restaurant,北海道,Starbucks,bakery,drugstore,restaurant,bakery,cafe
241,121.473592967764,25.0291720469155,2020-09-13,16:30,1,0.0,-1.0,Starbucks,錢都日式涮涮鍋-雙十直營店 CHIEN TU HOT POT,Cosmed,溫哥勒烘焙工房,Pxmart,cafe,restaurant,drugstore,bakery,supermarket
242,121.473592967764,25.0291720469155,2020-09-13,16:30,1,0.0,-1.0,Starbucks,錢都日式涮涮鍋-雙十直營店 CHIEN TU HOT POT,Cosmed,溫哥勒烘焙工房,Pxmart,cafe,restaurant,drugstore,bakery,supermarket
243,121.473592967764,25.0291720469155,2020-09-13,16:30,1,0.0,-1.0,Starbucks,錢都日式涮涮鍋-雙十直營店 CHIEN TU HOT POT,Cosmed,溫哥勒烘焙工房,Pxmart,cafe,restaurant,drugstore,bakery,supermarket
244,121.473592967764,25.0291720469155,2020-09-13,16:30,1,0.0,-1.0,Starbucks,錢都日式涮涮鍋-雙十直營店 CHIEN TU HOT POT,Cosmed,溫哥勒烘焙工房,Pxmart,cafe,restaurant,drugstore,bakery,supermarket
245,121.473594505993,25.0287454841263,2020-09-13,16:42,1,0.0,-1.0,Starbucks,Pxmart,Fonhua Restaurant,錢都日式涮涮鍋-雙十直營店 CHIEN TU HOT POT,MOS BURGER Shuangshi Shop,cafe,supermarket,restaurant,restaurant,restaurant
246,121.473594505993,25.0287454841263,2020-09-13,16:42,1,0.0,-1.0,Starbucks,Pxmart,Fonhua Restaurant,錢都日式涮涮鍋-雙十直營店 CHIEN TU HOT POT,MOS BURGER Shuangshi Shop,cafe,supermarket,restaurant,restaurant,restaurant
247,121.473594505993,25.0287454841263,2020-09-13,16:42,1,0.0,-1.0,Starbucks,Pxmart,Fonhua Restaurant,錢都日式涮涮鍋-雙十直營店 CHIEN TU HOT POT,MOS BURGER Shuangshi Shop,cafe,supermarket,restaurant,restaurant,restaurant
